23	1	148
23	2	13
23	3	121
23	4	4
23	5	149
23	6	6
23	7	72
23	7	9
23	7	59
24	0	150
24	1	151
24	2	2
24	3	3
24	4	15
24	5	152
24	6	6
24	7	40
24	7	153
24	7	154
24	7	155
24	7	156
24	7	157
25	0	158
25	1	159
25	2	13
25	3	160
25	4	15
25	5	161
25	6	6
25	7	162
25	7	163
25	7	164
25	7	38
25	7	39
25	7	9
25	7	56
25	7	25
25	7	60
26	0	165
26	1	166
26	2	75
26	3	167
26	4	4
26	5	168
26	6	6
26	7	69
26	7	169
26	7	9
26	7	49
26	7	25
26	7	59
27	0	170
27	1	171
27	2	2
27	3	94
27	4	15
27	5	172
27	6	6
27	7	57
27	7	58
27	7	69
27	7	9
28	0	173
28	1	174
28	2	2
28	3	94
28	4	66
28	5	175
28	6	6
28	7	153
28	7	34
28	7	39
28	7	43
28	7	176
28	7	177
28	7	50
28	7	178
28	7	179
28	7	180
28	7	181
28	7	23
28	7	182
28	7	25
28	7	154
28	7	18
28	7	31
29	0	183
29	1	184
29	2	2
29	3	141
29	4	15
29	5	185
29	6	6
29	7	72
29	7	9
29	7	8
29	7	45
29	7	143
29	7	21
29	7	22
29	7	25
29	7	27
30	0	186
30	1	187
30	2	2
30	3	3
30	4	15
30	5	188
30	6	6
30	7	163
30	7	72
30	7	9
30	7	41
30	7	25
30	7	58
30	7	91
31	0	189
31	1	190
31	2	13
31	3	160
31	4	4
31	5	191
31	6	6
31	7	25
31	7	26
31	7	27
31	7	44
32	0	192
32	1	193
32	2	13
32	3	121
32	4	194
32	5	195
32	6	6
32	7	72
32	7	9
32	7	196
32	7	125
33	0	197
33	1	198
33	2	75
33	3	199
33	4	15
33	5	200
33	6	6
33	7	96
33	7	69
33	7	40
33	7	9
33	7	56
33	7	25
33	7	58
33	7	59
34	0	201
34	1	202
34	2	75
34	3	76
34	4	15
34	5	203
34	6	6
34	7	169
34	7	9
34	7	204
34	7	56
34	7	59
34	7	60
35	0	205
35	1	206
35	2	13
35	3	207
35	4	4
35	5	208
35	6	6
35	7	9
35	7	204
35	7	209
35	7	210
35	7	56
35	7	60
36	0	211
36	1	212
36	2	75
36	3	213
36	4	4
36	5	214
36	6	6
36	7	72
36	7	9
36	7	45
36	7	25
36	7	58
37	0	215
37	1	216
37	2	75
37	3	217
37	4	4
37	5	218
37	6	6
37	7	68
37	7	9
37	7	219
37	7	79
37	7	220
37	7	21
37	7	22
37	7	56
37	7	25
37	7	59
37	7	60
38	0	221
38	1	222
38	2	13
38	3	223
38	4	4
38	5	224
38	6	6
38	7	225
38	7	9
38	7	54
38	7	56
38	7	57
38	7	58
38	7	91
38	7	60
39	0	226
39	1	227
39	2	2
39	3	228
39	4	66
39	5	229
39	6	6
39	7	68
39	7	69
39	7	230
39	7	39
39	7	8
39	7	9
39	7	10
39	7	42
39	7	71
39	7	231
39	7	54
39	7	25
39	7	59
40	0	232
40	1	233
40	2	2
40	3	3
40	4	15
40	5	191
40	6	6
40	7	101
40	7	9
40	7	44
40	7	115
40	7	25
40	7	59
41	0	234
41	1	235
41	2	2
41	3	94
41	4	66
41	5	236
41	6	6
41	7	56
41	7	9
41	7	10
41	7	60
42	0	237
42	1	238
42	2	13
42	3	14
42	4	4
42	5	239
42	6	6
42	7	134
42	7	9
42	7	240
42	7	56
42	7	58
42	7	60
43	0	241
43	1	242
43	2	2
43	3	3
43	4	4
43	5	243
43	6	6
43	7	68
43	7	231
43	7	72
43	7	59
43	7	9
43	7	244
43	7	55
43	7	56
43	7	91
43	7	60
44	0	245
44	1	246
44	2	75
44	3	247
44	4	4
44	5	248
44	6	6
44	7	101
44	7	72
44	7	9
44	7	21
44	7	22
44	7	56
44	7	25
44	7	59
44	7	60
45	0	249
45	1	250
45	2	2
45	3	94
45	4	4
45	5	251
45	6	6
45	7	25
45	7	58
45	7	9
46	0	252
46	1	253
46	2	254
46	3	255
46	4	4
46	5	256
46	6	6
46	7	257
46	7	258
46	7	259
46	7	9
46	7	59
47	0	260
47	1	261
47	2	13
47	3	14
47	4	15
47	5	262
47	6	6
47	7	264
47	7	9
47	7	124
47	7	263
48	0	265
48	1	266
48	2	2
48	3	94
48	4	15
48	5	267
48	6	6
48	7	268
48	7	269
49	0	270
49	1	271
49	2	75
49	3	272
49	4	66
49	5	273
49	6	6
49	7	153
49	7	274
49	7	275
49	7	276
50	0	277
50	1	278
50	2	2
50	3	3
50	4	4
50	5	279
50	6	6
50	7	9
50	7	10
50	7	169
50	7	55
50	7	56
50	7	58
50	7	91
50	7	60
51	0	280
51	1	281
51	2	2
51	3	94
51	4	4
51	5	282
51	6	6
51	7	9
51	7	44
51	7	176
51	7	283
51	7	18
51	7	115
51	7	182
51	7	25
51	7	91
52	0	284
52	1	285
52	2	2
52	3	286
52	4	15
52	5	251
52	6	6
52	7	8
52	7	9
52	7	10
52	7	163
53	0	287
53	1	288
53	2	75
53	3	217
53	4	4
53	5	149
53	6	6
53	7	9
53	7	169
53	7	204
53	7	79
53	7	56
53	7	59
53	7	60
54	0	289
54	1	12
54	2	13
54	3	14
54	4	15
54	5	290
54	6	6
54	7	39
54	7	9
54	7	45
54	7	46
54	7	115
54	7	25
54	7	58
55	0	291
55	1	292
55	2	2
55	3	228
55	4	4
55	5	293
55	6	6
55	7	264
55	7	9
55	7	124
55	7	294
56	0	295
56	1	296
56	2	297
56	3	298
56	4	15
56	5	299
56	6	6
56	7	69
56	7	70
56	7	72
56	7	9
56	7	300
56	7	143
56	7	56
56	7	57
56	7	59
56	7	60
57	0	301
57	1	302
57	2	13
57	3	160
57	4	15
57	5	303
57	6	6
57	7	9
57	7	219
57	7	304
57	7	305
57	7	57
57	7	59
58	0	306
58	1	307
58	2	2
58	3	3
58	4	4
58	5	308
58	6	6
58	7	8
58	7	9
58	7	10
59	0	309
59	1	310
59	2	75
59	3	311
59	4	4
59	5	312
59	6	6
59	7	69
59	7	9
59	7	55
59	7	56
59	7	57
59	7	58
59	7	59
59	7	60
60	0	313
60	1	314
60	2	13
60	3	14
60	4	4
60	5	315
60	6	6
60	7	38
60	7	39
60	7	9
60	7	143
60	7	24
60	7	25
60	7	316
61	0	317
61	1	318
61	2	13
61	3	14
61	4	4
61	5	319
61	6	6
61	7	320
61	7	321
61	7	9
61	7	305
61	7	24
62	0	322
62	1	323
62	2	2
62	3	324
62	4	4
62	5	325
62	6	6
62	7	69
62	7	9
62	7	91
62	7	44
62	7	45
62	7	25
62	7	58
62	7	27
62	7	57
63	0	326
63	1	327
63	2	13
63	3	160
63	4	4
63	5	328
63	6	6
63	7	329
63	7	155
63	7	156
63	7	37
64	0	330
64	1	331
64	2	13
64	3	223
64	4	4
64	5	332
64	6	6
64	7	9
64	7	333
64	7	210
64	7	56
64	7	60
65	0	334
65	1	335
65	2	13
65	3	336
65	4	194
65	5	337
65	6	6
65	7	329
65	7	338
65	7	153
65	7	276
66	0	339
66	1	340
66	2	2
66	3	341
66	4	4
66	5	342
66	6	6
66	7	130
66	7	231
66	7	72
66	7	9
66	7	49
66	7	18
66	7	21
66	7	22
66	7	343
66	7	344
66	7	25
66	7	58
67	0	345
67	1	346
67	2	254
67	3	347
67	4	15
67	5	348
67	6	6
67	7	352
67	7	68
67	7	230
67	7	9
67	7	91
67	7	44
67	7	18
67	7	25
67	7	57
67	7	58
67	7	59
67	7	220
67	7	349
67	7	350
67	7	351
68	0	353
68	1	354
68	2	297
68	3	298
68	4	15
68	5	355
68	6	6
68	7	257
68	7	356
68	7	357
68	7	9
68	7	240
68	7	55
68	7	56
68	7	25
68	7	58
68	7	27
68	7	60
69	0	358
69	1	359
69	2	13
69	3	160
69	4	4
69	5	360
69	6	6
69	7	258
69	7	9
69	7	361
69	7	362
69	7	58
70	0	363
70	1	364
70	2	254
70	3	347
70	4	15
70	5	365
70	6	6
70	7	40
70	7	9
70	7	196
71	0	366
71	1	367
71	2	2
71	3	3
71	4	4
71	5	368
71	6	6
71	7	9
71	7	10
71	7	41
71	7	55
71	7	56
71	7	57
71	7	60
71	7	25
72	0	369
72	1	370
72	2	13
72	3	371
72	4	15
72	5	372
72	6	6
72	7	40
72	7	9
72	7	18
72	7	179
72	7	373
72	7	374
72	7	375
72	7	56
72	7	57
72	7	157
73	0	376
73	1	377
73	2	254
73	3	378
73	4	4
73	5	379
73	6	6
73	7	18
73	7	276
73	7	153
73	7	380
73	7	381
73	7	31
74	0	382
74	1	383
74	2	384
74	3	385
74	4	15
74	5	386
74	6	6
74	7	387
74	7	388
74	7	68
74	7	71
74	7	169
74	7	9
74	7	25
75	0	389
75	1	390
75	2	2
75	3	94
75	4	4
75	5	391
75	6	6
75	7	196
75	7	101
75	7	9
75	7	56
75	7	60
76	0	392
76	1	393
76	2	75
76	3	76
76	4	4
76	5	394
76	6	6
76	7	40
76	7	157
77	0	395
77	1	396
77	2	75
77	3	272
77	4	15
77	5	397
77	6	6
77	7	96
77	7	37
77	7	40
77	7	398
77	7	399
77	7	400
77	7	56
77	7	153
77	7	154
78	0	401
78	1	402
78	2	75
78	3	76
78	4	4
78	5	403
78	6	6
78	7	40
78	7	268
78	7	269
78	7	373
78	7	155
78	7	156
78	7	157
79	0	404
79	1	405
79	2	13
79	3	160
79	4	4
79	5	406
79	6	6
79	7	24
79	7	9
79	7	305
80	0	407
80	1	408
80	2	75
80	3	217
80	4	15
80	5	409
80	6	6
80	7	264
80	7	9
80	7	204
80	7	21
80	7	22
80	7	56
80	7	57
80	7	60
80	7	25
81	0	410
81	1	411
81	2	13
81	3	121
81	4	66
81	5	412
81	6	6
81	7	37
81	7	264
81	7	9
81	7	72
81	7	300
81	7	124
81	7	56
81	7	59
81	7	60
81	7	125
82	0	413
82	1	414
82	2	254
82	3	415
82	4	4
82	5	416
82	6	6
82	7	417
82	7	225
82	7	130
82	7	101
82	7	70
82	7	72
82	7	9
82	7	143
82	7	305
82	7	210
82	7	55
82	7	56
82	7	57
82	7	58
82	7	59
82	7	60
83	0	418
83	1	419
83	2	297
83	3	420
83	4	4
83	5	421
83	6	6
83	7	422
83	7	274
83	7	275
83	7	276
83	7	153
84	0	423
84	1	424
84	2	297
84	3	298
84	4	4
84	5	425
84	6	6
84	7	101
84	7	72
84	7	9
84	7	426
84	7	56
84	7	25
84	7	60
85	0	427
85	1	428
85	2	2
85	3	3
85	4	66
85	5	429
85	6	6
85	7	8
85	7	9
85	7	10
86	0	430
86	1	431
86	2	13
86	3	223
86	4	66
86	5	432
86	6	6
86	7	134
86	7	9
86	7	55
86	7	56
86	7	57
86	7	58
86	7	59
86	7	60
87	0	433
87	1	434
87	2	435
87	3	436
87	4	122
87	5	437
87	6	6
87	7	96
87	7	68
87	7	440
87	7	40
87	7	438
87	7	439
87	7	56
87	7	153
88	0	441
88	1	442
88	2	2
88	3	443
88	4	4
88	5	444
88	6	6
88	7	69
88	7	9
88	7	56
88	7	58
88	7	60
89	0	445
89	1	446
89	2	75
89	3	76
89	4	4
89	5	447
89	6	6
89	7	196
89	7	101
89	7	72
89	7	169
89	7	9
89	7	204
89	7	79
89	7	56
89	7	57
89	7	59
89	7	60
90	0	448
90	1	449
90	2	75
90	3	76
90	4	66
90	5	450
90	6	6
90	7	96
90	7	134
90	7	40
90	7	60
90	7	56
90	7	155
90	7	156
91	0	451
91	1	452
91	2	75
91	3	76
91	4	15
91	5	453
91	6	6
91	7	96
91	7	101
91	7	40
91	7	9
91	7	108
91	7	56
91	7	59
91	7	60
92	0	454
92	1	455
92	2	2
92	3	228
92	4	15
92	5	456
92	6	6
92	7	8
92	7	9
92	7	426
92	7	163
93	0	457
93	1	458
93	2	75
93	3	167
93	4	15
93	5	459
93	6	6
93	7	96
93	7	37
93	7	40
93	7	9
93	7	399
93	7	400
93	7	56
93	7	153
93	7	154
93	7	59
93	7	157
94	0	460
94	1	461
94	2	254
94	3	462
94	4	4
94	5	463
94	6	6
94	7	8
94	7	9
94	7	464
94	7	21
94	7	22
94	7	25
94	7	57
95	0	465
95	1	148
95	2	13
95	3	14
95	4	15
95	5	466
95	6	6
95	7	72
95	7	9
95	7	41
95	7	25
95	7	58
96	0	467
96	1	468
96	2	2
96	3	3
96	4	15
96	5	469
96	6	6
96	7	54
96	7	57
96	7	10
96	7	9
97	0	470
97	1	471
97	2	75
97	3	472
97	4	15
97	5	473
97	6	6
97	7	69
97	7	70
97	7	230
97	7	231
97	7	9
97	7	25
97	7	58
97	7	59
98	0	474
98	1	475
98	2	2
98	3	94
98	4	4
98	5	476
98	6	6
98	7	25
98	7	58
98	7	44
98	7	9
99	0	477
99	1	478
99	2	2
99	3	3
99	4	4
99	5	479
99	6	6
99	7	57
99	7	10
99	7	69
99	7	9
100	0	480
100	1	481
100	2	2
100	3	3
100	4	4
100	5	425
100	6	6
100	7	8
100	7	9
100	7	10
100	7	57
101	0	482
101	1	483
101	2	13
101	3	223
101	4	4
101	5	484
101	6	129
101	7	70
101	7	72
101	7	9
101	7	44
101	7	79
101	7	115
101	7	25
102	0	485
102	1	486
102	2	75
102	3	76
102	4	4
102	5	487
102	6	6
102	7	134
102	7	488
102	7	9
102	7	210
102	7	55
102	7	56
102	7	57
102	7	60
103	0	489
103	1	490
103	2	2
103	3	3
103	4	4
103	5	491
103	6	6
103	7	8
103	7	9
103	7	10
103	7	72
103	7	58
104	0	492
104	1	493
104	2	2
104	3	3
104	4	66
104	5	494
104	6	6
104	7	72
104	7	9
104	7	58
105	0	495
105	1	496
105	2	2
105	3	497
105	4	4
105	5	107
105	6	6
105	7	357
105	7	294
105	7	9
105	7	240
105	7	498
105	7	55
105	7	56
105	7	25
105	7	60
106	0	499
106	1	500
106	2	13
106	3	223
106	4	4
106	5	501
106	6	6
106	7	101
106	7	9
106	7	502
106	7	56
106	7	57
106	7	60
107	0	503
107	1	504
107	2	2
107	3	3
107	4	66
107	5	505
107	6	6
107	7	72
107	7	9
107	7	10
107	7	115
107	7	25
107	7	58
107	7	91
108	0	506
108	1	507
108	2	2
108	3	3
108	4	4
108	5	508
108	6	6
108	7	72
108	7	59
108	7	9
108	7	57
108	7	58
108	7	91
109	0	509
109	1	510
109	2	75
109	3	272
109	4	122
109	5	511
109	6	6
109	7	512
109	7	513
109	7	68
109	7	40
109	7	9
109	7	398
109	7	399
109	7	438
109	7	343
109	7	440
109	7	153
109	7	220
109	7	157
109	7	25
109	7	57
110	0	514
110	1	515
110	2	75
110	3	311
110	4	4
110	5	516
110	6	6
110	7	517
110	7	134
110	7	40
110	7	9
110	7	56
110	7	59
110	7	60
111	0	518
111	1	519
111	2	2
111	3	228
111	4	15
111	5	520
111	6	6
111	7	37
111	7	521
111	7	204
111	7	108
111	7	56
111	7	60
112	0	522
112	1	523
112	2	2
112	3	3
112	4	4
112	5	524
112	6	6
112	7	9
112	7	10
113	0	525
113	1	526
113	2	2
113	3	3
113	4	4
113	5	527
113	6	6
113	7	8
113	7	9
114	0	528
114	1	529
114	2	2
114	3	228
114	4	4
114	5	530
114	6	6
114	7	57
114	7	58
114	7	91
114	7	9
115	0	531
115	1	532
115	2	2
115	3	94
115	4	15
115	5	533
115	6	6
115	7	96
115	7	40
115	7	374
115	7	56
115	7	60
116	0	534
116	1	535
116	2	2
116	3	497
116	4	4
116	5	536
116	6	6
116	7	32
116	7	39
116	7	9
116	7	44
116	7	45
116	7	537
116	7	25
116	7	26
116	7	27
117	0	538
117	1	539
117	2	384
117	3	540
117	4	15
117	5	541
117	6	6
117	7	25
117	7	26
117	7	27
117	7	37
118	0	542
118	1	543
118	2	75
118	3	76
118	4	15
118	5	544
118	6	6
118	7	69
118	7	9
118	7	143
118	7	25
118	7	27
119	0	545
119	1	546
119	2	75
119	3	76
119	4	15
119	5	547
119	6	6
119	7	69
119	7	134
119	7	9
119	7	55
119	7	56
119	7	57
119	7	60
120	0	548
120	1	549
120	2	550
120	3	551
120	4	4
120	5	552
120	6	6
120	7	57
120	7	58
120	7	101
120	7	9
121	0	553
121	1	554
121	2	2
121	3	3
121	4	66
121	5	555
121	6	6
121	7	68
121	7	9
121	7	556
121	7	557
121	7	269
121	7	558
121	7	153
121	7	154
122	0	559
122	1	560
122	2	13
122	3	14
122	4	15
122	5	561
122	6	129
122	7	25
122	7	26
122	7	562
123	0	563
123	1	564
123	2	13
123	3	14
123	4	4
123	5	565
123	6	6
123	7	9
123	7	58
123	7	230
123	7	57
124	0	566
124	1	567
124	2	13
124	3	14
124	4	4
124	5	568
124	6	6
124	7	294
124	7	9
124	7	305
124	7	24
124	7	569
124	7	570
124	7	57
125	0	571
125	1	572
125	2	2
125	3	94
125	4	15
125	5	573
125	6	6
125	7	96
125	7	68
125	7	40
125	7	374
125	7	56
125	7	220
126	0	574
126	1	575
126	2	13
126	3	160
126	4	15
126	5	576
126	6	6
126	7	57
126	7	9
127	0	577
127	1	578
127	2	2
127	3	94
127	4	4
127	5	579
127	6	6
127	7	9
127	7	10
128	0	580
128	1	581
128	2	297
128	3	582
128	4	4
128	5	583
128	6	6
128	7	196
128	7	8
128	7	9
128	7	55
128	7	56
128	7	60
129	0	584
129	1	585
129	2	13
129	3	371
129	4	4
129	5	586
129	6	6
129	7	163
129	7	230
129	7	9
129	7	59
129	7	57
129	7	58
129	7	91
129	7	25
130	0	587
130	1	588
130	2	13
130	3	589
130	4	15
130	5	590
130	6	6
130	7	231
130	7	72
130	7	9
130	7	269
130	7	591
130	7	57
130	7	58
130	7	59
130	7	125
131	0	592
131	1	593
131	2	75
131	3	247
131	4	15
131	5	594
131	6	6
131	7	25
131	7	26
132	0	595
132	1	596
132	2	75
132	3	217
132	4	4
132	5	597
132	6	6
132	7	196
132	7	69
132	7	8
132	7	9
132	7	10
132	7	204
132	7	56
132	7	58
132	7	59
132	7	60
133	0	598
133	1	599
133	2	75
133	3	311
133	4	15
133	5	600
133	6	6
133	7	25
133	7	44
134	0	601
134	1	602
134	2	297
134	3	298
134	4	15
134	5	603
134	6	6
134	7	357
134	7	9
134	7	240
134	7	55
134	7	56
134	7	60
135	0	604
135	1	605
135	2	75
135	3	217
135	4	15
135	5	606
135	6	6
135	7	225
135	7	162
135	7	68
135	7	263
135	7	8
135	7	9
135	7	231
135	7	305
135	7	220
135	7	56
135	7	25
135	7	27
135	7	60
135	7	57
136	0	607
136	1	608
136	2	2
136	3	497
136	4	15
136	5	609
136	6	6
136	7	69
136	7	8
136	7	9
136	7	10
136	7	56
136	7	57
136	7	58
136	7	60
137	0	610
137	1	611
137	2	2
137	3	497
137	4	15
137	5	612
137	6	6
137	7	162
137	7	613
137	7	263
137	7	9
137	7	25
137	7	27
137	7	57
138	0	614
138	1	615
138	2	297
138	3	616
138	4	4
138	5	617
138	6	6
138	7	225
138	7	68
138	7	36
138	7	8
138	7	9
138	7	618
138	7	426
138	7	40
138	7	60
138	7	21
138	7	22
138	7	56
138	7	57
138	7	59
138	7	220
138	7	25
139	0	619
139	1	620
139	2	75
139	3	247
139	4	15
139	5	621
139	6	6
139	7	240
139	7	9
139	7	357
140	0	622
140	1	623
140	2	75
140	3	76
140	4	4
140	5	624
140	6	6
140	7	69
140	7	488
140	7	9
140	7	78
140	7	79
140	7	625
140	7	55
140	7	56
140	7	57
140	7	58
140	7	59
140	7	60
141	0	626
141	1	627
141	2	2
141	3	3
141	4	4
141	5	628
141	6	6
141	7	8
141	7	9
141	7	54
142	0	629
142	1	630
142	2	13
142	3	121
142	4	15
142	5	631
142	6	6
142	7	68
142	7	37
142	7	40
142	7	329
142	7	18
142	7	375
142	7	632
142	7	220
143	0	633
143	1	634
143	2	2
143	3	497
143	4	15
143	5	635
143	6	6
143	7	25
143	7	26
144	0	636
144	1	637
144	2	13
144	3	14
144	4	66
144	5	638
144	6	6
144	7	640
144	7	9
144	7	305
144	7	24
144	7	569
144	7	639
145	0	641
145	1	642
145	2	435
145	3	643
145	4	4
145	5	644
145	6	6
145	7	512
145	7	513
145	7	68
145	7	40
145	7	438
145	7	439
145	7	153
145	7	220
146	0	645
146	1	646
146	2	75
146	3	647
146	4	15
146	5	648
146	6	6
146	7	240
146	7	9
146	7	56
146	7	60
147	0	649
147	1	650
147	2	75
147	3	213
147	4	4
147	5	651
147	6	6
147	7	72
147	7	9
147	7	27
147	7	91
147	7	44
147	7	45
147	7	57
147	7	58
147	7	59
147	7	25
148	0	652
148	1	653
148	2	297
148	3	654
148	4	4
148	5	655
148	6	6
148	7	9
148	7	44
148	7	21
148	7	22
148	7	25
148	7	58
148	7	91
148	7	57
149	0	656
149	1	657
149	2	384
149	3	658
149	4	122
149	5	659
149	6	6
149	7	153
149	7	276
150	0	660
150	1	661
150	2	75
150	3	76
150	4	4
150	5	662
150	6	6
150	7	69
150	7	9
150	7	204
150	7	56
150	7	58
150	7	60
151	0	663
151	1	664
151	2	13
151	3	207
151	4	66
151	5	665
151	6	6
151	7	32
151	7	39
151	7	9
151	7	59
151	7	25
151	7	58
151	7	27
151	7	57
152	0	666
152	1	667
152	2	2
152	3	497
152	4	4
152	5	668
152	6	6
152	7	8
152	7	9
152	7	10
152	7	84
153	0	669
153	1	670
153	2	75
153	3	671
153	4	15
153	5	672
153	6	6
153	7	69
153	7	70
153	7	9
153	7	300
153	7	79
153	7	56
153	7	59
153	7	60
154	0	673
154	1	674
154	2	2
154	3	3
154	4	15
154	5	675
154	6	6
154	7	68
154	7	69
154	7	8
154	7	9
154	7	10
154	7	438
154	7	153
155	0	676
155	1	677
155	2	254
155	3	347
155	4	15
155	5	678
155	6	6
155	7	257
155	7	68
155	7	357
155	7	294
155	7	71
155	7	361
155	7	426
155	7	9
155	7	240
155	7	56
155	7	25
155	7	58
155	7	60
156	0	679
156	1	680
156	2	2
156	3	3
156	4	66
156	5	681
156	6	6
156	7	68
156	7	40
156	7	438
156	7	439
156	7	153
157	0	682
157	1	683
157	2	13
157	3	684
157	4	4
157	5	450
157	6	6
157	7	9
157	7	204
157	7	685
157	7	686
157	7	83
157	7	56
157	7	25
157	7	60
158	0	687
158	1	688
158	2	13
158	3	689
158	4	4
158	5	690
158	6	6
158	7	72
158	7	9
158	7	130
158	7	125
159	0	691
159	1	692
159	2	2
159	3	3
159	4	4
159	5	693
159	6	6
159	7	8
159	7	9
159	7	10
159	7	57
159	7	91
160	0	694
160	1	695
160	2	2
160	3	3
160	4	4
160	5	696
160	6	6
160	7	69
160	7	9
160	7	210
160	7	55
160	7	56
160	7	57
160	7	60
161	0	697
161	1	698
161	2	75
161	3	647
161	4	4
161	5	699
161	6	6
161	7	196
161	7	69
161	7	8
161	7	9
161	7	55
161	7	56
161	7	57
161	7	60
162	0	700
162	1	701
162	2	75
162	3	217
162	4	15
162	5	631
162	6	6
162	7	72
162	7	9
162	7	44
162	7	25
162	7	26
163	0	584
163	1	702
163	2	13
163	3	121
163	4	4
163	5	703
163	6	129
163	7	163
163	7	68
163	7	230
163	7	71
163	7	9
163	7	91
163	7	44
163	7	57
163	7	58
163	7	59
163	7	25
164	0	704
164	1	705
164	2	13
164	3	207
164	4	4
164	5	706
164	6	6
164	7	8
164	7	9
164	7	196
165	0	707
165	1	708
165	2	75
165	3	76
165	4	4
165	5	590
165	6	6
165	7	169
165	7	69
165	7	9
165	7	231
166	0	709
166	1	710
166	2	75
166	3	647
166	4	4
166	5	711
166	6	6
166	7	69
166	7	169
166	7	9
166	7	108
166	7	55
166	7	56
166	7	60
167	0	712
167	1	713
167	2	2
167	3	94
167	4	4
167	5	714
167	6	6
167	7	72
167	7	9
167	7	10
167	7	8
168	0	715
168	1	716
168	2	717
168	3	718
168	4	15
168	5	719
168	6	6
168	7	240
168	7	9
169	0	720
169	1	721
169	2	75
169	3	217
169	4	66
169	5	722
169	6	6
169	7	96
169	7	69
169	7	40
169	7	9
169	7	204
169	7	79
169	7	56
169	7	153
169	7	59
169	7	60
170	0	723
170	1	519
170	2	2
170	3	228
170	4	4
170	5	724
170	6	6
170	7	72
170	7	9
170	7	10
170	7	57
170	7	25
171	0	725
171	1	726
171	2	75
171	3	647
171	4	15
171	5	727
171	6	6
171	7	728
171	7	25
171	7	115
171	7	45
172	0	729
172	1	12
172	2	13
