5074	0	13
6614	0	16
10136	0	8
18870	0	15
13215	1	33
12666	0	10
3167	1	55
13521	1	85
19821	0	11
1954	1	114
13224	0	3
22109	1	38
2895	0	4
15520	1	63
11319	1	94
17645	1	58
20041	0	2
2559	1	42
23103	0	0
9834	0	0
6177	0	9
9341	1	74
19488	0	11
18170	1	58
2716	0	3
13246	0	3
2209	0	8
8933	1	374
22576	0	13
7452	0	3
18989	1	26
781	1	170
13385	0	2
13589	1	291
4569	0	11
10313	1	229
744	0	3
6887	0	3
16756	1	195
10578	1	343
22531	0	20
15089	1	87
17825	0	3
1754	0	3
10177	1	142
23291	1	116
14013	1	170
14204	1	190
19741	1	41
1565	0	3
18935	1	269
18811	0	13
21759	1	105
6463	1	22
12663	1	72
10712	1	96
8016	0	0
16904	1	116
19478	1	246
21799	0	9
14513	0	3
1573	0	3
16960	0	3
6878	0	0
6535	0	3
10132	0	3
20896	1	160
19969	0	8
16156	1	118
11191	0	0
10983	1	74
18797	0	13
551	0	3
22031	1	41
8718	0	3
3704	1	254
7975	1	169
9930	0	3
708	1	43
9847	1	45
23590	0	9
17472	0	20
18184	0	8
13295	0	0
20875	1	122
5291	0	0
21781	0	4
17136	0	0
5721	0	15
19174	1	23
15959	0	3
6668	0	8
15975	1	62
8104	1	231
7231	1	160
16435	0	3
16961	1	29
11809	0	11
22884	1	29
9605	0	4
14618	1	227
6386	1	41
15561	1	33
3123	0	3
23207	0	8
23826	0	8
15053	0	3
17580	0	0
16474	1	79
23459	0	3
13059	0	12
18680	0	3
3152	0	3
9598	0	3
13796	0	13
13945	1	86
351	1	59
7810	0	11
5168	1	241
11807	0	11
15582	0	3
7912	1	55
15149	0	3
9925	0	3
21064	0	20
17502	1	41
15567	1	26
13548	1	134
19261	1	46
14678	0	1
7024	1	254
8086	1	66
12633	1	51
6697	0	17
1527	0	0
12916	0	3
10250	1	91
18531	0	12
16247	0	1
5220	1	269
13960	1	285
17495	0	3
22097	1	23
18661	1	246
6113	0	6
23284	1	86
2015	1	110
9986	1	128
18164	0	3
21267	1	217
15570	1	43
13885	1	35
16575	1	23
22070	0	15
19223	1	244
1997	0	3
16234	0	1
546	1	99
17194	1	45
13789	0	8
9078	1	66
936	0	0
23089	1	114
2912	0	3
18873	1	223
12573	0	3
17793	0	3
13936	0	4
21643	0	3
18046	1	24
22457	1	47
19156	1	254
15111	0	8
1508	0	11
5735	0	11
9294	0	3
13379	1	23
18930	0	13
18025	1	32
16997	0	15
22098	0	3
7766	1	160
11828	0	4
22499	1	171
14405	1	231
8880	1	192
19861	0	8
20847	0	0
7646	1	55
23722	1	229
4207	0	3
5750	0	14
20305	1	162
18292	0	10
1969	0	0
744	1	41
16717	0	0
16684	0	5
4960	1	130
1847	0	8
11737	1	74
12341	0	17
21221	0	0
1498	1	146
16194	0	0
15320	0	12
5952	1	22
15806	1	264
19866	0	15
11091	1	63
13183	1	44
403	0	3
6660	1	58
23548	0	1
15939	1	63
21848	0	3
12323	0	3
23222	1	224
13474	1	146
5934	0	15
10386	0	3
22810	0	5
13897	1	55
870	0	3
5524	0	3
10889	0	3
11712	0	17
16901	1	170
11506	0	16
20611	0	8
10606	0	16
5557	0	8
2120	0	3
13751	0	8
14738	1	114
12758	0	16
7746	0	11
7736	0	3
13919	1	254
1314	0	3
22523	1	169
9707	1	23
13434	1	365
17190	0	15
23706	0	0
22837	1	41
14190	1	145
10370	0	3
14435	1	51
19562	0	11
18334	0	10
21002	0	3
17018	0	3
6789	0	16
21964	0	4
23733	0	11
9161	0	3
12360	1	164
13268	0	11
3699	0	17
7744	0	11
873	1	105
3492	1	194
22289	0	3
9331	0	8
13365	1	45
20635	1	93
2960	1	64
22208	1	67
19547	0	11
17780	1	38
11973	0	3
3986	1	66
152	1	47
6564	1	74
10432	1	38
13491	0	19
22271	0	3
10436	1	101
20958	0	0
2131	1	23
23749	1	110
15641	1	220
11273	1	64
18363	0	0
19879	0	11
23293	0	3
8203	0	10
6524	1	58
16799	1	132
1549	1	21
11988	0	3
1503	1	41
19993	1	330
4110	1	134
2782	1	114
5565	0	19
23247	0	15
14501	1	138
8937	0	3
15923	1	61
23370	0	3
15586	0	3
12237	1	24
12786	0	0
1900	1	235
9621	0	9
22086	1	53
11471	1	23
13123	1	130
21482	0	8
279	1	41
17038	0	3
11620	0	6
166	1	41
23232	0	15
4021	1	34
1891	1	66
16110	0	17
16343	0	11
4527	0	6
8598	1	28
15264	1	50
22192	1	108
6988	1	196
6827	1	23
7218	0	3
20409	1	110
11293	1	34
9276	1	395
19596	0	11
21081	1	116
15878	0	2
825	0	3
20509	0	7
10959	1	161
16335	1	190
2622	0	14
22138	1	164
19563	1	171
17143	0	0
22088	1	55
19504	1	23
13415	0	14
8602	0	3
5857	0	3
22691	1	24
22055	1	23
7312	0	12
12494	1	86
19231	1	23
4004	0	3
11394	0	3
5587	1	249
20762	0	4
7302	0	14
11286	0	3
16129	0	9
17496	1	197
2122	0	0
13981	0	3
2493	1	81
22680	0	3
1220	1	110
712	1	332
19865	1	146
21991	1	61
17751	1	21
23622	0	0
16141	0	3
738	0	3
16403	1	190
11679	1	165
10710	0	0
7518	0	3
5178	1	137
23351	1	160
18127	1	93
15381	1	42
18523	1	55
11408	0	3
22226	1	349
9770	0	14
23425	1	181
6574	0	0
1006	0	11
44	0	3
15989	0	13
2248	1	23
1	0	3
8329	1	41
1511	1	220
20493	1	258
406	1	59
2687	0	3
9149	1	58
19982	1	114
4596	0	14
17657	1	51
15392	1	23
9428	0	0
10782	0	16
5143	0	8
10308	1	35
22809	1	24
747	1	111
17757	0	1
18369	1	109
7144	1	64
10968	0	11
14928	1	84
8377	0	3
14979	0	12
5464	1	148
13555	1	110
6467	1	30
12240	1	268
11100	0	3
17429	1	123
1152	1	134
385	0	0
10413	0	3
3863	1	46
4115	1	75
6567	0	3
13238	1	105
19793	1	58
3916	1	134
17862	1	50
22628	1	41
17748	0	1
18245	0	11
8649	1	23
14211	1	23
5221	0	3
8322	1	86
7578	1	61
14451	1	41
7498	1	62
15949	0	18
20073	0	3
8673	1	380
19797	1	105
14767	0	12
18139	0	8
19647	0	11
5466	0	3
18257	1	207
21725	1	54
16569	1	248
22734	0	3
3151	1	204
13550	0	2
7734	1	51
8849	1	26
12591	0	16
21692	1	23
16716	0	5
12925	1	32
21877	0	3
23283	0	10
12719	1	49
14476	0	3
14699	1	161
13702	1	91
7397	0	16
17575	1	137
7376	1	94
17263	0	3
9072	1	74
23869	1	58
13534	0	14
21684	1	45
15755	1	38
19424	0	3
17136	1	119
5400	0	3
21702	0	15
13909	1	206
13288	0	11
3873	1	238
10617	1	34
18992	1	333
15740	0	10
8170	1	51
18675	1	43
2462	1	42
7323	1	107
16977	0	8
1106	0	2
3405	0	0
7633	0	3
8417	1	48
13295	1	65
16847	0	2
19741	0	9
3445	1	110
11790	1	86
3223	1	139
8391	1	58
19077	0	1
10653	1	53
20451	1	81
16458	0	13
18211	1	59
2691	0	3
9748	0	7
2359	0	15
48	1	311
17215	1	255
13163	0	0
12816	0	0
1165	0	3
4628	1	26
4076	0	3
8766	0	17
2232	1	43
17843	0	3
19755	0	11
2867	1	75
16159	0	3
21118	0	3
124	1	153
11182	1	58
6898	1	146
6084	1	300
16678	1	41
22212	1	203
21106	0	3
3387	0	11
5214	0	4
1380	0	3
21483	0	3
17527	0	4
17189	1	46
191	0	0
223	1	64
6048	0	11
2747	0	3
11703	0	17
10758	0	3
18509	1	114
20545	1	231
17433	1	38
23408	0	4
23791	1	251
18872	0	15
5278	0	11
470	0	3
6764	1	37
6176	0	3
17489	1	49
10846	0	1
5545	0	3
1729	1	41
20858	0	1
3788	1	24
22543	0	8
13865	0	3
4748	1	23
4960	0	15
12420	0	3
7628	1	79
234	1	105
9406	0	3
2254	1	83
11671	0	16
9112	1	110
8006	0	10
5234	0	6
5375	1	42
17690	0	8
21280	1	86
2313	0	3
6218	0	5
16600	1	194
8908	0	9
13384	0	12
138	1	122
4123	1	41
1291	1	48
11487	1	33
12443	1	58
20169	0	8
8448	1	32
14445	1	168
8970	1	66
7380	0	0
9925	1	202
1730	0	3
8545	0	3
6225	0	3
14543	1	133
20173	0	3
8015	0	0
8288	1	235
8076	0	10
9218	0	3
1227	0	10
12625	0	11
4101	1	146
7907	0	11
16863	1	227
10406	0	4
19780	1	23
6899	0	20
10796	1	83
20730	0	1
12700	0	3
10390	1	212
16019	1	146
11684	0	1
13673	1	55
6101	1	89
20555	0	2
455	0	15
18854	1	35
12763	0	7
1020	1	23
12893	1	74
17010	0	4
4990	1	163
20401	1	94
13582	1	110
1096	1	150
5441	0	4
9046	0	10
4707	1	199
1284	0	1
11059	1	89
21612	1	42
2029	1	38
15436	0	0
5395	0	1
4738	1	137
17160	0	13
10214	0	16
2853	1	55
5787	1	31
9588	0	0
3253	0	3
9660	1	105
714	1	94
1933	1	50
12994	1	161
13576	1	217
13663	1	118
5831	1	23
7879	0	0
12560	0	2
19804	1	78
21728	1	111
13560	0	19
23201	0	18
7886	1	55
19201	1	133
6854	0	5
13477	1	72
6793	0	1
12218	1	93
20779	1	110
19038	1	93
10664	0	3
12640	1	268
13175	1	217
21335	0	4
15558	1	93
21372	1	114
5558	0	3
3521	0	4
10148	1	81
14671	0	0
17259	1	79
5405	1	192
16681	1	55
12294	1	102
2132	1	26
1543	1	37
17219	1	58
22005	0	1
19046	1	171
8443	0	3
10070	0	3
16783	1	43
12239	0	16
16481	1	102
12822	1	322
2082	0	3
20921	0	3
23146	1	74
16927	1	49
18077	1	47
4556	0	13
12001	1	58
4655	1	161
1619	1	246
23436	0	3
16549	0	1
4918	1	131
12512	0	3
9214	1	43
13962	0	3
19267	1	24
13348	1	309
7996	0	3
5158	1	41
13187	0	3
21946	0	10
21798	1	35
8911	1	79
6162	0	11
19330	0	0
13252	0	19
21303	0	12
16607	0	11
17155	0	3
9358	0	8
1616	0	11
15027	0	3
10875	0	3
15985	1	300
9230	0	3
3629	1	46
19639	0	0
1199	1	122
6904	0	16
5938	0	3
186	1	134
22415	1	97
14142	1	297
2978	1	41
5162	0	3
14868	0	3
7117	1	51
11419	1	134
20426	0	8
7490	1	53
20074	1	110
2089	0	11
10008	0	6
14338	1	203
1858	0	11
16903	0	0
20569	1	55
930	1	54
21718	0	19
22785	0	20
12622	0	2
7373	0	0
20354	1	55
22513	0	3
10635	0	11
19275	0	20
18614	1	143
4415	1	84
17666	0	3
17701	0	11
13784	1	171
4313	1	339
8669	1	144
966	1	23
20062	1	110
10620	1	35
4055	1	23
23070	1	58
3080	1	50
16679	0	20
18878	1	169
12046	0	11
22499	0	3
1224	1	47
23341	1	58
23571	0	20
15826	1	91
11530	1	23
4585	1	243
11546	0	1
10255	0	3
14585	0	1
11380	1	190
22429	0	3
20726	1	169
20434	1	23
11406	1	45
22486	0	3
2973	1	177
23567	0	1
7614	0	11
6820	1	228
23868	0	12
17079	0	16
16846	1	175
3519	0	10
16466	0	9
1563	1	101
763	0	11
9583	1	55
17965	1	99
16350	0	20
22317	0	11
6887	1	74
15261	1	265
10549	1	86
22017	1	264
19445	0	1
19106	0	11
14280	0	1
16944	0	9
23496	0	3
21486	1	30
190	1	254
20656	0	11
5228	1	268
9008	0	13
11585	0	10
8218	0	9
6714	1	78
5771	1	23
5660	0	10
14556	0	11
18620	0	1
18390	0	11
10386	1	261
8271	0	8
15625	1	149
20005	1	44
23554	0	1
23000	1	116
20030	0	16
7545	0	0
8919	0	9
14667	0	3
10097	1	68
8417	0	11
8017	0	20
18940	1	171
7346	1	124
2712	1	47
6534	1	324
12788	0	4
14040	1	298
5870	0	0
2954	1	55
2562	1	360
23690	1	86
3157	1	64
4955	1	114
4615	0	4
21143	0	20
5493	0	3
11307	0	2
15984	0	13
14160	1	114
15287	1	34
7747	0	0
21805	0	9
21035	0	3
18382	1	144
6867	0	0
8051	0	8
1943	1	102
18000	0	20
7725	0	3
13178	0	11
10553	1	24
23401	0	3
19043	0	0
10495	0	20
9418	0	1
2766	0	8
3754	1	23
1780	1	169
21235	1	312
4716	1	41
12089	0	3
15053	1	74
6039	0	3
6712	1	38
8048	0	8
14572	0	11
11089	1	181
6636	0	2
21071	1	45
3178	1	29
21803	0	4
10672	0	6
12119	0	4
17692	1	110
18871	0	15
20413	0	13
566	1	31
2190	1	41
17521	1	40
5434	0	8
12035	1	41
14359	0	3
22787	1	99
13365	0	11
23390	1	408
20642	0	7
7261	0	2
13739	1	28
11323	0	3
22903	1	41
12107	0	3
11765	0	3
17969	1	29
5664	1	79
2733	0	12
13186	0	3
2458	1	45
19953	1	254
23572	1	62
12977	1	71
9333	0	0
23108	0	11
9355	1	51
20217	0	3
20531	1	123
19189	0	3
8291	0	10
6192	0	1
12693	0	16
14353	0	3
20865	0	3
11017	0	12
20140	0	16
23779	1	302
23022	1	224
15608	0	11
19503	0	3
7967	1	44
13309	0	12
14527	0	11
5641	1	168
6849	1	124
15477	1	55
1759	0	12
9489	1	23
1217	1	124
13730	0	3
295	1	235
10240	0	18
7547	1	284
20795	1	107
9424	1	187
7786	0	11
2774	0	0
1593	1	91
10082	0	3
20728	0	14
12260	0	10
13741	1	86
11629	1	35
13912	1	231
21791	1	35
